,u_userId,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,u_newsCatInterests,u_newsCatDislike,u_newsCatInterestsST,u_click_ca2_news,i_docId,i_s_sourceId,i_regionEntity,i_cat,i_entities,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_pl,e_rn,e_section,e_et,label,cillabel,pro
99,246890,10,17,14,17,0,98^119^40^41^152,0,sdv-pii-dmuzk,sdv-pii-phho4,sdv-pii-v2jvd,162029dae0246359066f4040d2173a1b8fa4bfa0,0,139,sdv-pii-dygi3,0,0,13,14,666,5,598,2,0,202206081885,-1,-1,0
100,124102,14,17,16,17,0,169^213^25^57^44,0,sdv-pii-n7yzn,sdv-pii-36jtb,sdv-pii-py1y3,8bfd032b50b89d2eaa8c957052a757c6739d1438,210,203,sdv-pii-lolvv,0,9,13,16,1272,12,2313,3,0,202206081800,-1,-1,0
101,192338,16,17,14,17,4,78^98^17^98^0,0,sdv-pii-o10te,sdv-pii-yjjvo,sdv-pii-2zgnb,9e5226ef81bf205dfe0ceefd6b7124ead82a6416,0,217,sdv-pii-ox0d7,3,4,11,20,130,10,1596,2,1,202206080948,-1,-1,0
102,152743,14,17,14,16,0,2^199^191^98^66,0,sdv-pii-jr6l9,sdv-pii-h00dw,sdv-pii-v9a65,da43cb15ed2d50d32fb518343f86b8db4c7774bc,0,36,sdv-pii-sls64,1,6,13,19,716,6,1710,2,0,202206080723,-1,-1,0
103,180783,10,17,14,17,3,109,0,sdv-pii-p5jjv,sdv-pii-1m93d,sdv-pii-hz9kf,8bfd032b50b89d2eaa8c957052a757c6739d1438,0,61,sdv-pii-xklrl,0,2,13,20,1121,15,3012,3,0,202206082106,-1,-1,0
104,219646,16,17,14,15,9,112^78^98^98^112,0,sdv-pii-c7gg0,sdv-pii-3doi1,sdv-pii-tfa2q,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,1,164,sdv-pii-vgxyt,1,0,11,20,840,8,2695,2,1,202206081566,-1,-1,0
105,116191,10,17,14,17,1,86^86^86^67^199,0,sdv-pii-zjzcu,sdv-pii-5a2vp,sdv-pii-qkdg6,a39f8ac8a2e0c1e455939d404dbf1ce320e04e24,466,43,sdv-pii-9eayr,0,3,13,20,347,12,2220,2,0,202206081985,-1,-1,0
106,180360,14,17,14,17,0,171^168^80^220^104,0,sdv-pii-aa6o9,sdv-pii-i8tds,sdv-pii-09yss,645e57afbbafce5159ab7fe956837c40103f33c9,3187,99,sdv-pii-x6pav,3,9,13,19,687,6,764,3,0,202206081333,-1,-1,0
107,143513,10,17,14,17,4,199^78^98^0^98,0,sdv-pii-1w0pt,sdv-pii-i0djq,sdv-pii-y2js1,1a5a9401c4fd1e5bce4a921382b5f2922f2d0e85,46,102,sdv-pii-gw0lh,0,5,13,20,1447,11,948,3,0,202206081174,-1,-1,0
108,272382,13,17,14,17,5,65^98^65^78^98,0,sdv-pii-j2soe,sdv-pii-2eule,sdv-pii-uc8v5,206f7bc13ec7c6b136ab04106853d8c6e31fbffd,409,185,sdv-pii-o8y5n,0,0,13,15,488,2,3124,12,0,202206082236,-1,-1,0
109,236855,10,14,14,11,3,0,0,sdv-pii-umr8i,sdv-pii-8c1hs,sdv-pii-ci8ry,645e57afbbafce5159ab7fe956837c40103f33c9,260,124,sdv-pii-n40t0,2,8,11,20,1131,8,420,2,0,202206082260,-1,-1,0
110,112885,10,11,16,16,9,78^98^112^0^37,0,sdv-pii-mm7ym,sdv-pii-kcjht,sdv-pii-dmwtu,c07287c465dc24013ec0d11a16ec6b4fb88658be,3187,210,sdv-pii-mncos,1,9,13,16,1228,12,2355,2,0,202206080856,-1,-1,0
111,138085,14,17,14,17,5,49^0^171^213^169,0,sdv-pii-0mp63,sdv-pii-o0ess,sdv-pii-au3y9,c07287c465dc24013ec0d11a16ec6b4fb88658be,391,193,sdv-pii-zzgaw,0,0,13,17,1088,13,2976,2,0,202206082149,-1,-1,0
112,203261,14,17,14,17,9,98^98^205^78^57,0,sdv-pii-bw4o6,sdv-pii-bgbt3,sdv-pii-t2hu4,1eba881ea576fc05dfe457dd2111cd1505caa5a8,253,70,sdv-pii-9cngq,0,9,13,17,671,19,1099,2,0,202206081530,-1,-1,0
113,125267,16,17,14,17,6,16^63^168^220^142,0,sdv-pii-bdscn,sdv-pii-2jizt,sdv-pii-msqho,559cc5804c36d38d4018bcb527c7da964dfd579d,3,53,sdv-pii-tlxg3,0,4,13,19,705,9,3146,3,0,202206082111,-1,-1,0
114,113348,13,17,16,15,0,0^86^78^71^88,0,sdv-pii-6z014,sdv-pii-v5xqq,sdv-pii-ivy1d,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,1,118,sdv-pii-qc2zu,3,4,11,17,160,6,1625,2,0,202206081939,-1,-1,0
115,202422,10,16,14,17,9,86^65^199^63^109,0,sdv-pii-bx9jp,sdv-pii-i3nvc,sdv-pii-tfnre,3a705744387ea91d68ce6b8172b528c53df49185,2331,136,sdv-pii-ckg0m,0,9,13,20,809,17,2621,2,0,202206081789,-1,-1,0
116,122602,14,17,14,17,0,98^112^112^78^57,0,sdv-pii-rpzqv,sdv-pii-bsnk1,sdv-pii-a8qo5,a1e7a7f7872e00df96da070f5b805fae5f82faac,2612,185,sdv-pii-gzur4,0,0,13,15,554,1,1947,2,1,202206081312,-1,-1,0
117,208731,10,17,16,17,6,98^98^169^98^112,0,sdv-pii-twjq4,sdv-pii-k9x9v,sdv-pii-nqxqx,9254d7fac6d61ad60df1ee0559777b323d79b236,6,198,sdv-pii-1l24w,0,6,13,14,17,2,2562,2,0,202206081892,-1,-1,0
118,256801,16,17,14,15,0,16^39^220^0^142,0,sdv-pii-nzgb3,sdv-pii-w2w8k,sdv-pii-i7iv8,d1eab5f8152c78b9a19f78ce07a016ba85b79129,31,186,sdv-pii-f5t63,8,0,13,20,496,8,141,2,0,202206081358,-1,-1,0
119,124970,11,17,14,17,9,78^168^0^216^86,0,sdv-pii-2rhxd,sdv-pii-a7ydn,sdv-pii-8rt8h,c07287c465dc24013ec0d11a16ec6b4fb88658be,372,37,sdv-pii-tpuh7,9,1,13,19,891,4,2372,2,1,202206081190,-1,-1,0
120,139122,15,17,16,17,0,65^0^169^65^65,0,sdv-pii-tnp7w,sdv-pii-xns8v,sdv-pii-g5z8a,2bc2357228735028a48afeb8fc890e43a14f78bd,76,55,sdv-pii-j6b55,0,0,10,16,1023,8,954,2,1,202206081232,-1,-1,0
121,153719,10,16,14,16,7,98^98^98^57^213,0,sdv-pii-gdnyq,sdv-pii-05tsa,sdv-pii-5no47,3a705744387ea91d68ce6b8172b528c53df49185,1209,204,sdv-pii-poahp,3,0,13,18,806,8,1755,2,1,202206080805,1,-1,20
122,124952,10,17,14,17,4,177^206^16^211^30,57,sdv-pii-5q42b,sdv-pii-dhqoc,sdv-pii-y50rj,14cbe3735e6fd61add145586131b3cab9eb4280b,0,7,sdv-pii-lx5x4,7,0,11,15,1119,6,1839,2,1,202206081567,-1,-1,0
123,256528,11,17,14,17,8,213^57^57^98^56,0,sdv-pii-ivqsc,sdv-pii-wxbnt,sdv-pii-gb02u,649d02b90c5b67640c52888c4b91200d886cba83,0,40,sdv-pii-fwz2g,0,9,13,14,811,3,1695,2,1,202206081579,-1,-1,0
124,256039,16,15,14,17,5,168^203^123^194^86,98^108^51^36,sdv-pii-4n122,sdv-pii-3whkk,sdv-pii-qslom,1a3af1f28e25bedb03dc170b923e9c2c819b805f,16,208,sdv-pii-bbdb3,0,7,13,15,1323,8,2513,3,0,202206080595,-1,-1,0
125,227232,14,17,14,16,2,78^98^0^199^98,0,sdv-pii-qni01,sdv-pii-y7pmr,sdv-pii-1qdkw,05f6f1edca4463229c16103cf2f718359795da74,3187,123,sdv-pii-vm7qn,2,7,13,14,979,3,170,5,0,202206080435,-1,-1,0
126,282177,15,11,16,11,9,171^0^168^100^157,0,sdv-pii-ciddo,sdv-pii-4cg4n,sdv-pii-i7ult,be0a6f86f8c0b8abb0f90f562c171764766d418a,216,148,sdv-pii-epyrk,4,4,11,13,839,8,2095,2,0,202206081610,-1,-1,0
127,249951,11,17,10,17,6,27^27^27^98^27,0,sdv-pii-plns5,sdv-pii-rkyti,sdv-pii-u8jiu,9959f2ef265e8c0d277f00e7dc06290698cdf089,540,126,sdv-pii-1ejao,1,9,13,17,502,4,746,2,1,202206081044,-1,-1,0
128,114573,10,15,10,10,5,171^0^203^168^205,0,sdv-pii-vnbcc,sdv-pii-yynh6,sdv-pii-t88ky,1a3af1f28e25bedb03dc170b923e9c2c819b805f,679,89,sdv-pii-ekv76,2,6,13,20,248,11,1038,2,1,202206081639,-1,-1,0
129,250331,15,16,16,10,0,44^44^168^213^207,0,sdv-pii-xjexb,sdv-pii-uxtsy,sdv-pii-51buz,e9b246565ea0affb4340f5ce05711f06c0a579a1,220,172,sdv-pii-rgadz,0,0,13,20,979,6,344,5,0,202206081744,-1,-1,0
130,211187,10,16,14,15,4,168^203^96^213^109,0,sdv-pii-4nk2n,sdv-pii-l33p0,sdv-pii-wpbky,645e57afbbafce5159ab7fe956837c40103f33c9,51,212,sdv-pii-l59ev,6,0,11,20,283,7,122,2,0,202206080612,1,-1,100
131,206330,14,17,14,17,9,98^112^112^98^98,0,sdv-pii-sq7k4,sdv-pii-74ua8,sdv-pii-yhls5,fb9e931ea391faa3721cb9030738783293385dea,0,46,sdv-pii-baeco,4,2,13,20,192,5,2920,2,0,202206081997,-1,-1,0
132,276477,14,16,14,11,5,98^98^78^109^21,0,sdv-pii-r9fvc,sdv-pii-7rqjj,sdv-pii-hjbqt,a1e7a7f7872e00df96da070f5b805fae5f82faac,0,118,sdv-pii-0uzw2,0,2,13,17,1097,7,688,2,0,202206082034,1,-1,100
133,186710,10,17,14,17,6,171^169^172^16^62,0,sdv-pii-v4a56,sdv-pii-y1bx6,sdv-pii-2c9qq,7f62f107159c186104f1f6ca53d9e79c01d1987d,0,83,sdv-pii-mh7vo,0,0,11,20,249,4,1592,2,1,202206080791,-1,-1,0
134,125464,10,11,14,16,0,172^171^17^220^30,0,sdv-pii-eh0i7,sdv-pii-7vsjn,sdv-pii-eh4zp,9959f2ef265e8c0d277f00e7dc06290698cdf089,180,214,sdv-pii-mb4ot,1,0,13,20,476,8,2098,3,0,202206080848,-1,-1,0
135,135787,14,17,14,17,9,219^104^199^203^220,0,sdv-pii-xnun3,sdv-pii-12v9v,sdv-pii-eglj0,7688083b3c33431c515273d1b258094d55b4cc5d,0,4,sdv-pii-8hisl,7,9,11,15,1076,9,2992,2,1,202206080220,-1,-1,0
136,201338,14,17,14,17,9,168^112^112^98^65,0,sdv-pii-6z74l,sdv-pii-hbrlt,sdv-pii-2j8lv,e9871c12126d41c64a013eca9cc071c5ae890b47,1282,15,sdv-pii-h0zin,9,5,13,18,751,5,2051,3,0,202206082089,-1,-1,0
137,262438,10,17,14,17,4,207^199^168^193^104,0,sdv-pii-7vowr,sdv-pii-xzozp,sdv-pii-vwii2,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,0,167,sdv-pii-lq2zi,7,0,13,18,311,9,1414,2,0,202206082224,-1,-1,80
138,162774,16,17,14,17,4,0,0,sdv-pii-drh5t,sdv-pii-5ei12,sdv-pii-pw8f1,ba8e89fc7cc43d4fec6605f1860482e0d3d3a770,2,198,,0,0,13,20,1392,15,724,2,1,202206081053,-1,-1,100
139,255437,11,17,14,17,0,98^78^98^98^112,211,sdv-pii-d0y3f,sdv-pii-cvbty,sdv-pii-vrwc3,62aedb0ebb20d7a6568d64a0b105dc3a8fe6d5f9,3187,214,sdv-pii-hvler,2,1,13,19,1110,2,2023,4,0,202206082236,-1,-1,0
140,254176,10,17,14,17,9,86^169^43^199^117,0,sdv-pii-vwavd,sdv-pii-4nsye,sdv-pii-dvujd,73d272f209161b6f831f4471cba4bf0ec88e528e,3,24,sdv-pii-os18w,9,0,13,20,1140,8,1545,2,0,202206081373,-1,-1,0
141,242343,16,17,14,17,7,100^195^0^17^191,0,sdv-pii-065vz,sdv-pii-dmcno,sdv-pii-ogpy9,8bfd032b50b89d2eaa8c957052a757c6739d1438,0,12,sdv-pii-stvzh,0,6,13,20,946,4,2136,2,1,202206081973,-1,-1,0
142,171447,14,17,14,17,4,65^63^65^65^0,0,sdv-pii-1h60b,sdv-pii-9xjlc,sdv-pii-skloj,c4d3ed25402e08c1d3633c806bc0987219a36edb,3187,214,sdv-pii-39wxa,9,2,13,20,1276,6,3009,3,0,202206081025,-1,-1,0
143,128051,14,17,14,17,9,0,0,sdv-pii-cz9yu,sdv-pii-5b2uy,sdv-pii-908fj,7f62f107159c186104f1f6ca53d9e79c01d1987d,0,216,sdv-pii-cntj7,0,9,13,20,1388,7,100,2,1,202206080334,-1,-1,0
144,270216,15,17,14,17,9,168^78^0^98^98,0,sdv-pii-gdqmf,sdv-pii-dpyr1,sdv-pii-o2002,c3f2bb7a790552e3516456f1064065cc1d2acdd0,2377,175,sdv-pii-hfcdk,4,4,13,19,817,3,2975,2,0,202206082304,-1,-1,0
145,206515,14,17,14,17,2,65^0^63^65^98,0,sdv-pii-mge9s,sdv-pii-4c5pa,sdv-pii-enx88,335cda347fde308609b45312567b56dfe6fa9935,0,79,sdv-pii-pepvf,0,0,13,15,1077,6,1830,2,0,202206082266,-1,-1,20
146,268900,10,17,16,17,3,16^140^220^50^157,0,sdv-pii-3bmo6,sdv-pii-wxpf1,sdv-pii-lxqbz,f8640277ed0da3c8aa27259ffb6cad9b308ebf1d,3187,172,sdv-pii-f6gia,0,7,13,14,1365,4,2365,2,1,202206082011,1,-1,0
147,130045,11,17,14,17,3,0,0,sdv-pii-4tiif,sdv-pii-nw3y5,sdv-pii-tbdl5,a1e7a7f7872e00df96da070f5b805fae5f82faac,452,155,sdv-pii-ov8xa,5,8,10,20,542,15,165,2,0,202206080693,-1,-1,0
148,130030,14,17,14,17,9,65^152^16^168^199,0,sdv-pii-uycm3,sdv-pii-b79s0,sdv-pii-iei2n,2802f458b676d797c40e28c9a173ca26670b7ca0,0,65,sdv-pii-ncbca,9,0,13,14,999,4,3137,2,0,202206082165,-1,-1,0
149,145928,14,11,14,17,9,0,0,sdv-pii-dl7yl,sdv-pii-ng6ts,sdv-pii-8woas,58ad3133d62eb8b16254077e49ece31be9c8e306,25,106,sdv-pii-hsmf3,9,9,10,18,1033,8,1714,2,1,202206081328,-1,-1,0
150,178494,11,17,14,17,9,98^112^112^78^57,0,sdv-pii-jsx7w,sdv-pii-vs5nc,sdv-pii-mtles,0c7b8bcc1e8278af017da03e410f0d34954df254,0,16,sdv-pii-u5mwj,1,3,11,17,746,5,2766,3,0,202206080530,1,-1,0
151,252006,15,15,14,17,0,56^140^16^17^50,0,sdv-pii-haqcu,sdv-pii-jkdha,sdv-pii-9ffl6,9e5226ef81bf205dfe0ceefd6b7124ead82a6416,11,155,sdv-pii-ij8s9,1,9,10,16,328,13,878,2,1,202206081835,-1,-1,0
152,113741,16,17,14,16,5,219^35^140^50^199,0,sdv-pii-trvyt,sdv-pii-ft48f,sdv-pii-ook6s,e9871c12126d41c64a013eca9cc071c5ae890b47,2921,220,sdv-pii-kmi60,9,9,13,18,1036,5,1372,2,0,202206081851,-1,-1,0
153,268594,11,17,14,17,2,168^203^16^109^39,0,sdv-pii-aoen6,sdv-pii-9ovu1,sdv-pii-gbsk7,39c20be9cce448a7128ede705bc005bbd0a60a63,133,86,sdv-pii-6cktt,1,0,13,16,1329,6,3020,2,0,202206081763,-1,-1,0
154,232384,14,17,16,16,0,98^199^112^78^98,0,sdv-pii-hhxen,sdv-pii-k03uq,sdv-pii-h0opz,da43cb15ed2d50d32fb518343f86b8db4c7774bc,16,15,sdv-pii-176fn,0,6,13,17,45,7,1531,2,0,202206081113,-1,-1,0
155,260042,16,17,14,17,4,98^78^98^0^57,0,sdv-pii-s6w58,sdv-pii-a78fg,sdv-pii-6gf9y,a1e7a7f7872e00df96da070f5b805fae5f82faac,26,129,sdv-pii-9olii,0,0,13,17,915,14,1097,2,0,202206081889,-1,-1,0
156,272304,15,17,14,17,2,0^117^220^0^62,0,sdv-pii-64krz,sdv-pii-psiq7,sdv-pii-abmkh,109e82273c3390cbefcb8658ce12568e83e91d4b,345,154,sdv-pii-e1h31,3,0,13,18,263,7,515,3,0,202206081881,-1,-1,0
157,211009,10,15,14,17,4,117^169^219^86^199,0,sdv-pii-40pvc,sdv-pii-fo2sy,sdv-pii-rtk4d,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,28,210,sdv-pii-29afy,0,2,11,20,1152,7,2447,2,0,202206080528,-1,-1,0
158,198389,15,16,14,16,7,216^0^86^171^86,0,sdv-pii-dki7b,sdv-pii-f25jo,sdv-pii-hduwk,645e57afbbafce5159ab7fe956837c40103f33c9,1953,214,sdv-pii-8jy6t,0,1,13,20,1387,3,42,4,0,202206081132,-1,-1,0
159,131968,16,17,10,17,0,168^203^109^21^220,0,sdv-pii-uiov9,sdv-pii-woi83,sdv-pii-bxv9l,14cbe3735e6fd61add145586131b3cab9eb4280b,3187,121,sdv-pii-c9puj,9,0,14,17,371,10,3030,2,0,202206080583,1,-1,0
160,152251,13,17,14,17,0,112,0,sdv-pii-qe183,sdv-pii-p1cnd,sdv-pii-w6bbe,649d02b90c5b67640c52888c4b91200d886cba83,1150,202,sdv-pii-y1ebg,7,9,13,18,1419,6,1652,2,0,202206081719,-1,-1,0
161,157911,16,17,14,17,5,98^98^78^98^98,0,sdv-pii-8hj05,sdv-pii-bo05u,sdv-pii-qd5tv,58f6c6757dd0d0b121c3fdf7c393d5fff7edb661,0,117,sdv-pii-kbciz,9,9,13,15,58,4,2055,5,0,202206082313,-1,-1,0
162,243993,15,17,14,17,0,168^109^199,0,sdv-pii-oh3cg,sdv-pii-iqglp,sdv-pii-hl6bg,fb9e931ea391faa3721cb9030738783293385dea,32,206,sdv-pii-kucft,0,3,13,16,486,12,2093,2,0,202206082307,-1,-1,0
163,242588,10,11,14,17,0,195^49^220^86^86,0,sdv-pii-a81gq,sdv-pii-nxsf1,sdv-pii-xxbkd,645e57afbbafce5159ab7fe956837c40103f33c9,2668,210,sdv-pii-e2w71,0,0,13,20,684,8,2648,2,1,202206081880,-1,-1,0
164,192802,10,17,14,11,7,168^171^216^104^203,0,sdv-pii-jkprm,sdv-pii-7qfwm,sdv-pii-ogna0,fb9e931ea391faa3721cb9030738783293385dea,2814,219,sdv-pii-gae0a,9,1,13,20,622,8,1327,2,0,202206081244,-1,-1,0
165,282540,16,17,14,10,7,17^44^152^144^39,0,sdv-pii-gbvj8,sdv-pii-czgmh,sdv-pii-u5oz8,da43cb15ed2d50d32fb518343f86b8db4c7774bc,2252,49,sdv-pii-hp80k,0,8,13,19,1480,3,1407,4,0,202206081289,1,-1,0
166,243315,14,17,14,17,8,78^98^98^98^39,0,sdv-pii-d6y2p,sdv-pii-6zu69,sdv-pii-7lyvl,645e57afbbafce5159ab7fe956837c40103f33c9,45,92,sdv-pii-kmzzx,4,2,13,20,687,6,3065,6,0,202206081370,-1,-1,0
167,147934,14,17,10,17,9,98^98^78^10^206,0,sdv-pii-6gh1r,sdv-pii-35b25,sdv-pii-3hx2w,f8640277ed0da3c8aa27259ffb6cad9b308ebf1d,3,219,sdv-pii-gcgnf,2,9,13,20,1100,11,797,2,1,202206081155,-1,-1,0
168,119847,14,17,14,17,9,123^30^220^194^157,161,sdv-pii-1qzxt,sdv-pii-j7x1c,sdv-pii-1plvu,ba8e89fc7cc43d4fec6605f1860482e0d3d3a770,0,156,sdv-pii-0m62e,0,6,13,20,1257,4,349,2,1,202206081025,-1,-1,0
169,273142,16,17,14,17,4,171^49^0^216^0,0,sdv-pii-zalxy,sdv-pii-6ork1,sdv-pii-a5rrs,649d02b90c5b67640c52888c4b91200d886cba83,19,125,sdv-pii-aeug6,1,1,11,20,1046,4,2119,3,0,202206082235,-1,-1,0
170,222937,16,17,10,17,9,104,0,sdv-pii-dosbh,sdv-pii-l4fby,sdv-pii-2b9bg,029eb015b4067bbe7655dd2549a352e14b22e536,239,134,sdv-pii-rkv2g,0,0,11,16,1025,13,1340,2,1,202206080445,-1,-1,0
171,283955,11,17,14,17,2,65^86^86^65^111,0,sdv-pii-4k8bw,sdv-pii-dlegy,sdv-pii-nyqjc,8bfd032b50b89d2eaa8c957052a757c6739d1438,287,21,sdv-pii-2le7q,0,2,13,17,507,12,2406,2,1,202206081361,-1,-1,0
172,117450,11,17,14,17,9,21^199^218^98^2,0,sdv-pii-uxosu,sdv-pii-bnqno,sdv-pii-fzsqt,f8640277ed0da3c8aa27259ffb6cad9b308ebf1d,17,185,sdv-pii-zkmeq,9,0,13,17,1168,9,696,2,0,202206080842,-1,-1,0
173,252329,15,17,14,17,5,112^205^112^168^203,65,sdv-pii-fkw6p,sdv-pii-z96wk,sdv-pii-7iwzd,fb9e931ea391faa3721cb9030738783293385dea,181,128,sdv-pii-svihy,0,5,13,14,123,14,2002,2,1,202206081884,-1,-1,0
174,268282,14,17,10,17,4,98^169^98^98^117,0,sdv-pii-k0kly,sdv-pii-yos2z,sdv-pii-6s5ds,649d02b90c5b67640c52888c4b91200d886cba83,25,217,sdv-pii-r0uxu,4,1,11,20,918,13,1778,2,0,202206082175,-1,-1,0
175,142996,11,17,14,17,8,65^98^65^78^98,0,sdv-pii-nmd5i,sdv-pii-x8zdm,sdv-pii-m6m2i,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,3095,196,sdv-pii-d5m0a,0,9,13,17,1179,9,352,2,0,202206080843,-1,-1,0
176,119653,16,16,14,17,4,49^168^77^0^195,0,sdv-pii-fz8s6,sdv-pii-n1bys,sdv-pii-k54nv,645e57afbbafce5159ab7fe956837c40103f33c9,93,152,sdv-pii-n78ep,0,8,11,20,1140,6,945,2,1,202206081146,-1,-1,0
177,197743,14,17,14,17,0,98^119^40^41^152,0,sdv-pii-za5vf,sdv-pii-dvchd,sdv-pii-ttcht,14cbe3735e6fd61add145586131b3cab9eb4280b,1,199,,1,9,13,18,997,22,77,2,0,202206081196,-1,-1,0
178,108536,10,16,14,17,5,171^216^57^98^17,0,sdv-pii-2nfxn,sdv-pii-777dz,sdv-pii-mn4gp,97d58363741b39e8d6fce7921d93f90aa31985f2,1415,92,sdv-pii-l7z68,2,0,13,16,844,5,1250,2,0,202206080532,-1,-1,0
179,134201,14,17,14,16,5,78^27^25^0^182,0,sdv-pii-gv5h5,sdv-pii-ezmab,sdv-pii-yqlkd,649d02b90c5b67640c52888c4b91200d886cba83,72,156,sdv-pii-23e68,0,0,13,18,417,8,2873,3,0,202206082209,-1,-1,0
180,230795,16,17,10,17,9,140^56^30^111^16,0,sdv-pii-3x52w,sdv-pii-p9otu,sdv-pii-j5n48,c07287c465dc24013ec0d11a16ec6b4fb88658be,7,168,sdv-pii-m8iiw,3,9,13,18,1137,5,2709,2,0,202206080659,-1,-1,0
181,161385,15,17,16,17,9,168^10^98^119^98,0,sdv-pii-2wn4h,sdv-pii-149l5,sdv-pii-a7gy1,645e57afbbafce5159ab7fe956837c40103f33c9,0,137,sdv-pii-aue31,0,7,11,19,653,8,2268,2,0,202206080373,-1,-1,40
182,275780,14,17,14,17,9,171^0^158^131^95,0,sdv-pii-crnp3,sdv-pii-if056,sdv-pii-i83ed,645e57afbbafce5159ab7fe956837c40103f33c9,0,4,sdv-pii-y40bc,0,3,13,16,1332,10,987,2,1,202206082256,-1,-1,0
183,233520,10,15,14,17,9,168^0,0,sdv-pii-wnvke,sdv-pii-suqrg,sdv-pii-3q42j,1eba881ea576fc05dfe457dd2111cd1505caa5a8,0,135,sdv-pii-ko3ak,0,4,13,20,1438,7,1386,2,1,202206081922,-1,-1,0
184,119104,16,17,14,17,0,171^0^49^65^112,0,sdv-pii-yxfgq,sdv-pii-4w0xu,sdv-pii-7wtd7,73d272f209161b6f831f4471cba4bf0ec88e528e,1407,157,sdv-pii-1w2ur,4,9,11,16,253,10,1789,2,0,202206081167,-1,-1,0
185,253546,14,17,14,17,8,78^62^220^199^169,0,sdv-pii-a38dw,sdv-pii-hqb9j,sdv-pii-2y5lg,649d02b90c5b67640c52888c4b91200d886cba83,1211,82,sdv-pii-rls69,4,0,13,20,1206,6,421,3,0,202206080743,-1,-1,0
186,211226,10,17,14,17,4,86^88^45^86^119,0,sdv-pii-ufg0q,sdv-pii-88rpa,sdv-pii-sbtfl,c79f10cf00438f227d16311908a4e5484ed18dda,702,22,sdv-pii-rqq8c,0,3,13,17,1242,6,593,3,0,202206082304,-1,-1,0
187,279335,14,11,14,17,7,98^98^65^199^65,0,sdv-pii-fm52k,sdv-pii-n9plh,sdv-pii-5ho3o,7f62f107159c186104f1f6ca53d9e79c01d1987d,105,72,sdv-pii-hnj84,0,2,11,20,1102,6,362,2,1,202206081489,-1,-1,0
188,127062,14,16,14,17,0,26^169^185^27^44,0,sdv-pii-fudqf,sdv-pii-i7l1i,sdv-pii-60m76,05f6f1edca4463229c16103cf2f718359795da74,3187,219,sdv-pii-0dhjs,0,6,13,16,430,6,1084,4,0,202206081177,-1,-1,0
189,256301,14,17,11,15,0,17^195^216^112^171,0,sdv-pii-6jwop,sdv-pii-117co,sdv-pii-issln,acd669df05b510fe7854cbc1a1c8fa6e3508c18a,2860,31,sdv-pii-qc7qz,0,1,11,20,589,7,2611,2,0,202206081311,-1,-1,0
190,158069,11,16,14,11,7,98^98^78^98^98,0,sdv-pii-ovxgk,sdv-pii-w176f,sdv-pii-w86tk,7688083b3c33431c515273d1b258094d55b4cc5d,2948,213,sdv-pii-760a7,0,7,13,20,364,12,1943,2,1,202206081257,-1,-1,0
191,119813,16,17,14,17,6,98^98^78^213^98,0,sdv-pii-h3c49,sdv-pii-ixnya,sdv-pii-mcrp1,649d02b90c5b67640c52888c4b91200d886cba83,2838,78,sdv-pii-asyl5,0,7,13,14,490,4,2462,4,0,202206081250,-1,-1,0
192,164839,15,15,14,16,0,78^0^8^112^98,0,sdv-pii-xy60o,sdv-pii-x5m2u,sdv-pii-q2l93,d83013098cdde04685a556bc61b720d38c86530b,3187,203,sdv-pii-bc9mf,0,4,13,19,135,9,1795,2,1,202206081245,-1,-1,0
193,191219,15,17,14,15,9,219^35^140^50^199,0,sdv-pii-n5pqv,sdv-pii-oinvn,sdv-pii-xo5ht,f305b02e1ba138929066c9c77a8d89536a0a09f1,3187,172,sdv-pii-ghni2,0,0,13,13,577,4,2506,3,0,202206082054,-1,-1,100
194,200475,16,17,16,17,9,205^15,0,sdv-pii-miu1f,sdv-pii-t8itn,sdv-pii-hyov0,14cbe3735e6fd61add145586131b3cab9eb4280b,251,211,sdv-pii-wzgj3,0,8,13,16,889,2,2748,2,1,202206081423,-1,-1,0
195,220755,16,17,14,17,4,98^112^112^78^57,0,sdv-pii-xzr6x,sdv-pii-xkdx0,sdv-pii-25lq0,14cbe3735e6fd61add145586131b3cab9eb4280b,0,121,sdv-pii-lml6i,2,9,13,18,1232,9,671,2,0,202206081611,-1,-1,0
196,116567,14,11,14,16,0,98^78^98^98^98,0,sdv-pii-pchnj,sdv-pii-t10jh,sdv-pii-5qod5,645e57afbbafce5159ab7fe956837c40103f33c9,1090,210,sdv-pii-vrchp,0,0,13,20,803,8,969,2,0,202206082237,-1,-1,0
197,200577,16,16,14,16,9,216^128^191^108^78,0,sdv-pii-sevni,sdv-pii-w5ko6,sdv-pii-kcq6s,fb9e931ea391faa3721cb9030738783293385dea,949,68,sdv-pii-9rxyp,0,3,13,20,253,5,2507,2,0,202206082057,-1,-1,0
