,log_id,label,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,ad_click_list_v001,ad_click_list_v002,ad_click_list_v003,ad_close_list_v001,ad_close_list_v002,ad_close_list_v003,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
111,749028299,0,101355,3,2,42,336,5,23,3,30,130,2520,7,35913,17604,5,1185,4,15,1,248,26,14,10.0,14333^19667^33775,1746^1230^1356,309^343^162^199^152,24107,1218,173,202206030299,169^147^18^112^16,3,17
112,38282098,0,100443,6,2,20,344,5,17,5,20,308,1099,7,21052,13692,8,1029,4,43,1,129,22,16,10.0,24998^24627,1236^1061^1518^1535^1637,190^162,24107,1218,173,202206030392,211^150,9,17
113,931387125,0,100904,8,2,13,318,5,21,4,20,132,2273,7,34005,10197,10,1058,4,22,1,303,45,26,10.0,10463^28900^35086^31323^27335,1197^1403^1611^1460^1518,309^240^162^350^312,24107,1218,173,202206030874,98^114^98^78^65,2,17
114,259512621,0,101145,2,4,23,301,2,16,3,16,124,1783,7,18063,10779,8,1780,4,30,1,300,45,20,10.0,29156^24330^31740^18952^36314,1220^1633^1410^1173^1404,162^317^190^344^309,24107,1218,173,202206031104,98^114^98^78^65,9,17
115,454126524,0,100806,3,2,13,241,2,31,3,34,174,2073,6,21634,12272,8,1281,4,21,1,369,19,20,0.0,33599^17335^29636,1481^1236^1028^1493^1391,162,24107,1218,173,202206030766,216^168^173^112^150,7,17
116,374368695,0,100637,2,2,43,251,3,26,8,35,268,2283,7,32247,16511,10,1198,5,23,1,190,44,19,0.0,16952^25386^14074^21424,1557^1036^1795^1511^1522,347^132^301^162^271,24107,1411^1466^1345^1955^1067,173,202206030951,63^207^220^153^168,9,17
117,630816202,0,100925,6,2,25,258,3,34,5,15,113,1563,6,32496,22098,8,1009,4,14,1,330,35,15,10.0,34365^13246^11811^28700^29612,1086^1004^1457^1369^1014,162^190^240^280^206,24107,1218,173,202206031051,168^216^98^57^112,4,17
118,500394054,0,101428,3,2,17,236,2,12,3,36,297,2194,6,24121,11535,10,1808,4,23,1,160,16,19,0.0,29996,1197^1403^1611^1460^1518,296^235^114,24107,1218,173,202206031484,168^195^173^131,3,17
119,185743193,0,100468,3,2,25,355,2,33,6,21,264,1595,7,35077,21641,8,1701,5,13,1,357,14,21,10.0,28290^21493,1837^1753^1149^1425^1750,309^162^312^190,24107,1218,173,202206030993,65^98^98^201^78,7,17
120,427339045,0,101104,8,4,40,439,5,34,2,14,205,2008,7,31734,19373,8,1126,4,16,1,313,45,22,10.0,12825^13723^23653^27223^32443,1585^1690^1922^1056,114^298^152^162^168,24107,1218,173,202206031095,177^142^211^215^57,8,17
121,601315992,0,100495,6,2,17,209,2,33,2,27,273,1846,6,27695,14602,8,1430,4,18,1,245,49,14,10.0,18800^33380^22139^34426^15999,1650^1549^1511^1172,350^240,24107,1218,173,202206030526,168^216^121^50^46,6,17
122,74571068,0,101194,6,3,16,236,4,30,2,14,109,2138,4,21900,20027,8,1071,3,14,1,250,34,16,10.0,23001,1913^1356^1982^1340^1216,309^240^162^350^312,24107,1218,173,202206030463,157^39^192^199^44,5,17
123,406009829,0,101124,5,2,39,424,5,34,7,17,209,2139,4,33589,10086,10,1344,3,51,1,119,24,17,10.0,10807^24608^20119^14384^30824,1082^1209^1944^1524^1173,332^212^325^312^114,24107,1218,173,202206030452,56^114^108^168^140,9,17
124,113965594,0,100311,8,2,30,287,2,33,2,12,215,2088,6,14939,17785,8,1364,4,14,1,172,52,15,10.0,21881^18874^33386^13699^12569,2035^1296^1535^1060^1291,198^321^114^312^106,24107,1218,173,202206030861,30^98^219^220^65,8,17
125,659772271,0,101062,8,2,13,327,3,29,3,14,299,1649,7,33134,11634,3,1942,5,13,1,151,39,26,10.0,17778^19790^24949^17771^24998,1892^1955^1499^1828^1795,190^186^306^114^372,24107,1218,173,202206031694,194^140^76^188^51,7,17
126,601698168,0,100925,6,4,31,353,2,28,3,25,256,2465,4,18845,14343,10,1268,5,66,1,208,32,19,10.0,28290^21493,1944,198^162,24107,1218,173,202206031131,78^98^98^57^128,9,17
127,723601311,0,101507,7,2,25,285,2,34,3,16,113,2032,7,36106,15329,5,1097,4,50,1,368,46,17,10.0,24495^21172^17926^12566^11144,1858^1082^1036^1392^2001,197^168,24107,1218,173,202206030491,168^195^173^131,9,17
128,206989369,0,101360,7,2,27,408,3,27,2,13,155,2488,7,27761,15606,10,1705,5,16,1,110,26,19,10.0,20119^31155^34954^23621^20429,1005^1582^1311^1220,312^162^350,24107,1218,173,202206030561,78^98^98^220^98,5,17
129,93061510,0,101404,6,2,24,131,3,21,2,16,187,1377,7,26836,14708,8,1397,4,14,1,212,49,20,10.0,24075^24498^17926^30426^32776,1746^1230^1356,168^312^309^344,26763,1218,173,202206031269,39^3^220^128^16,4,17
130,960000502,0,100911,8,2,24,131,5,19,2,30,118,1873,7,29762,19536,10,1139,4,14,1,179,34,16,10.0,24653^20191^27418^26163^14199,1023^1830^1036^2035^2066,198^321^114^312^106,24107,1218,173,202206030895,78^57^57^98^44,9,13
131,867222709,0,100454,8,2,35,428,2,34,2,21,185,2442,7,14698,19321,8,1707,4,13,1,222,34,16,10.0,11623^13391^22937^15355^12298,1725^1403^1189^1633^1767,199^309^168,24107,1218,173,202206030284,63^207^220^153^168,0,17
132,499529640,0,100424,2,4,16,181,5,34,7,26,258,2496,7,14822,19761,10,1121,5,13,1,217,29,16,0.0,19771^15661^30907^16661^17440,1532^1392^1023^1795^1696,132^168^312,24107,1511^1369^1216,173,202206030823,112^78^112^86^57,5,17
133,492887382,0,101387,5,4,35,306,2,21,2,16,306,1400,7,31816,10231,7,1866,3,13,1,195,14,24,0.0,29156^24330^31740^18952^36314,1913^1356^1982^1340^1216,367^162^312^168^114,24107,1218,173,202206030999,168^195^173^131,5,17
134,711162720,0,101500,6,3,15,119,2,16,5,14,241,2057,7,32336,16078,10,1808,4,14,1,156,30,18,10.0,13483^13267^12212^27877^15770,1858^1082^1036^1392^2001,190^336^312^321^162,24107,1218,173,202206030453,49^216^199^100^137,7,17
135,534154484,1,101474,5,2,23,145,2,20,4,19,150,1370,7,32900,20205,8,1992,4,19,1,305,45,15,10.0,10329^15603^29226,1982^1005^2035^1690,190^208^199^162^152,24107,1218,173,202206031106,78^25^86^44^67,9,17
136,702086679,0,101266,3,4,22,204,3,30,3,32,297,2140,7,35193,17310,8,1152,4,50,1,299,27,15,10.0,34365^13246^11811^28700^29612,1481^1236^1028^1493^1391,198^321^114^312^106,24107,1218,173,202206030573,88^140^207^176^15,9,17
137,371420870,0,100448,3,2,35,148,4,32,7,19,123,2550,7,14046,17019,8,1115,4,22,1,287,46,21,0.0,11623^13391^22937^15355^12298,1535^1944^2035,312^162^208^168^321,24107,1218,173,202206031296,30^98^219^220^65,0,17
138,251037416,0,100796,2,2,32,318,2,27,8,20,112,1559,7,10475,13011,5,1120,5,16,1,243,43,15,10.0,29156^24330^31740^18952^36314,1036^2035,280^162^190^240^350,24107,1218,173,202206031524,86^195^216^16^171,7,17
139,959967765,0,100742,6,2,17,296,2,33,7,24,235,2496,7,16552,14833,5,1482,4,13,1,274,16,25,10.0,35388^23559^34426^13598^14953,1522^1914^1717^1875^1065,305^240^168^372^196,24107,1343^1795,321,202206030872,173^65^171^136^163,7,17
140,103305548,0,101117,5,2,29,407,5,16,3,28,283,2362,4,15369,22449,10,1015,3,38,1,203,34,17,0.0,11923^21493^30157^30758^10544,1561,350^162^190^317^309,24107,1343^1795,173,202206031542,171^98^98^199^183,5,17
141,639577089,0,100640,6,2,24,148,3,12,8,25,110,2045,7,25748,14371,8,1840,5,28,1,209,20,19,10.0,14995,1195^1613^1149^1036^1795,309^162^312^190,24107,1218,173,202206030908,65^98^98^201^78,7,17
142,642426735,0,100891,7,2,30,247,3,32,7,30,332,1414,7,15969,16900,10,1340,5,13,1,332,36,19,10.0,11623^13391^22937^15355^12298,1653^1227^1036^2017,190^312^162^114,24107,1218,173,202206031718,65^98^57^114^191,9,17
143,447310688,0,100453,8,2,19,162,5,15,3,17,349,1993,7,13010,20729,2,1266,3,31,1,339,13,17,0.0,34365^13246^11811^28700^29612,1903^1892^1466^1014^1537,210^168^344,24107,1218,173,202206030782,128,9,17
144,65440592,0,100296,7,2,20,322,3,34,4,15,225,1188,4,29988,15914,8,1358,4,13,1,260,38,15,10.0,11923^35300^34510^36132^22295,1942,190^332^306^162^271,24107,1218,173,202206030752,171^168^98^152^39,0,17
145,712711874,0,100255,3,2,20,384,5,14,2,24,132,2470,7,19905,12818,10,1095,4,13,1,208,40,22,10.0,21493^19645^10625^24498^28668,1036^1220^1112^1511^1126,306^116^152^305^141,29524^29823,1218,196^257^301^240^176,202206030503,78^199^112^112^157,9,17
146,842207349,0,101621,5,4,28,194,2,30,2,21,242,2235,7,16203,19588,8,1393,4,64,1,370,26,14,10.0,24495^21172^17926^12566^11144,1858^1082^1036^1392^2001,190^336^312^321^162,24107,1218,173,202206030491,173^16^116^96^199,5,17
147,144527159,0,100662,5,4,33,357,4,23,8,33,268,1388,7,23027,11751,10,1317,5,21,1,360,23,16,10.0,11623^13391^22937^15355^12298,1694^1363^1223^1498,325^327,24107,1218,173,202206031051,65^98^57^114^191,9,17
148,610969666,0,100113,8,2,45,246,5,13,3,33,196,2555,7,35525,12905,8,1258,4,21,1,270,26,21,10.0,24498^11939^11651^17169^14278,1036^1220^1112^1511^1126,306^162^114^152^344,24107,1218,173,202206031156,0,0,17
149,599610584,0,100416,7,2,21,239,3,34,8,28,113,2080,7,20383,20284,8,1818,4,47,1,108,39,19,10.0,36353^23923^28290^36061^30157,1036^1518^1982^1005^1973,162^312,24107,1218,173,202206030334,57^78^111^88^98,6,17
150,128985946,0,101562,9,2,40,257,3,21,2,15,213,1305,7,25023,14442,8,1816,5,48,1,206,34,25,10.0,10526^19322^17035^27019^21959,1858^1082^1036^1392^2001,306^162^312,26763,1218,173,202206030946,150^88^108^105^37,9,17
151,817526120,0,101573,2,2,28,142,2,18,7,23,130,2263,7,23074,13510,8,2014,4,60,1,344,51,14,10.0,24495^21172^17926^12566^11144,1610^1244^1036^1633^1800,301^257^240,24107,1218,173,202206031004,114^200^63^220^51,8,17
152,436948031,0,100621,2,2,41,308,5,20,2,13,248,1832,4,14089,13135,4,1978,3,16,1,105,26,15,10.0,34455^24498^25460^22250,1041^1232^1618^1964^1036,152,24107,1218,173,202206031388,116^112^168^114^112,2,16
153,350146527,0,100170,9,2,17,227,4,12,7,20,118,1862,7,32010,13661,8,1011,4,15,1,308,47,14,10.0,14748^35040^34315^26095,1008^1635^1548^1666^1230,293,24107,1218,173,202206031248,78^199^112^112^157,8,17
154,143985255,0,101508,8,3,19,274,2,13,3,16,136,2297,7,36007,13286,8,1362,5,13,1,122,40,23,0.0,19117^10196^35062^30157^35991,1709^1982^1013^1537^1106,190^240^181^197^312,24107,1218,173,202206031082,78^25^86^44^67,2,17
155,455442423,0,100172,5,2,39,186,3,33,2,24,124,2417,7,10841,12449,10,1652,4,27,1,230,22,16,10.0,17421^12384^28148,1036^1356^1690^1546^1380,293,24107,1218,173,202206030661,216^206^59^27^112,9,11
156,569694634,0,100900,8,2,25,212,5,32,3,17,113,1637,7,12718,11150,8,1882,4,37,1,302,49,26,10.0,33475^32702^29399^24984^36215,1493^1572^1561^1481^1342,190^162^197^372^240,24107,1218,173,202206030691,173^0^86^86^0,5,17
157,930216241,0,100973,7,2,17,354,5,20,8,24,190,2576,7,26544,22977,8,1843,5,45,1,208,29,19,10.0,20851^14498^16954^16209^30571,1023^1830^1036^2035^2066,190^367^152^168^309,24107,1218,173,202206030644,157^215^109^199^168,6,17
158,52789976,0,100624,6,2,16,111,2,23,6,22,285,1449,7,20094,10170,3,1667,4,22,1,136,35,24,10.0,20974^15666^32675^26463,1991^1830^1145^1535,190^162^121^168,24107,1218,173,202206030938,169^38^98^111^219,7,15
159,42119864,0,100542,3,2,34,322,5,34,5,23,223,2271,6,21411,16255,8,1243,5,66,1,260,16,15,10.0,34999^21493^20284^10873^30172,1633^1830^1220^2001^1173,190^325^257,24107,1597,173,202206030929,177^142^16,4,17
160,351125656,0,100056,8,2,39,208,3,14,8,27,214,2244,7,34776,14583,8,1102,4,18,1,360,37,14,10.0,21493^19645^10625^24498^28668,1036,305^327^344^317^301,24107,1218,173,202206031280,98^78^98^168^112,9,17
161,561612026,0,101332,5,2,19,219,2,34,4,17,284,1263,6,36317,15277,5,1216,4,15,1,211,15,21,10.0,13483^13267^12212^27877^15770,2066^1573^1392^1391^1236,168^312^309^344,24107,1218,173,202206031034,98^163^112^104^17,5,17
162,432854556,0,101160,8,2,16,318,5,34,2,30,230,1577,7,25078,11008,10,1519,4,24,1,304,51,15,10.0,32879^33386^24224^20967^11566,1926^1230^1223^1466^1875,176^306^141,24107,1218,173,202206030580,65^65^98^66^151,9,17
163,886238381,0,100952,5,2,39,172,2,34,7,19,162,2220,7,12796,21135,8,1480,4,44,1,305,36,19,10.0,11434^31342^23565^35828^15203,1740^2056^1245^1964^1031,162^317^190^344^309,24107,1218,173,202206030581,168^65^173^59^62,8,17
164,753781852,0,100133,7,2,31,391,5,22,2,22,349,2083,7,20883,13291,3,1333,4,13,1,327,12,16,10.0,33434^19487^29524^29568^22548,1036^1356^1690^1546^1380,350^240^168,24107,1218,173,202206030452,86^56^86^153^140,0,17
165,48110454,0,100320,5,2,30,173,5,16,5,33,345,2340,7,12226,11873,8,1149,4,39,1,348,44,16,10.0,32055^27771^10961^22742^11623,1767^1535^1188^1040^1036,246^312^298^152,24107,1218,173,202206030941,98^195^27^98^56,7,17
166,625875672,0,101323,5,4,17,319,4,22,5,17,329,2144,4,34887,11513,8,1566,5,68,1,233,37,14,10.0,23918^35565^23183^17535^33535,1173^1169^1690^2056^1633,162^174^372^309^114,24107,1411^1466^1345^1955^1067,173,202206031764,112^98^105^218^15,4,17
167,817790540,0,100786,6,4,14,189,3,30,3,18,297,2221,3,24391,19419,8,1211,5,13,1,158,28,14,10.0,22130^24608^11811^19352^29226,1340^1586,312^114^367^280^298,33689,1036^1690^1964^1126^2035,173,202206030437,98^173^211^199^37,1,17
168,914784204,0,100580,8,2,36,164,4,12,3,29,124,2155,7,25658,18467,10,1060,4,13,1,332,46,14,10.0,11623^13391^22937^15355^12298,1301^1036^1650^1511,186^162^301,24107,1218,173,202206030539,65^112^199^140^65,9,17
169,593978666,0,100878,5,2,33,135,5,12,6,26,183,2241,7,15310,19998,10,1333,4,54,1,203,37,16,10.0,14995,1949^1023^1542^1532^1061,162,24107,1218,173,202206030825,112,8,17
170,589036443,0,100180,3,4,43,191,5,12,6,29,181,2535,7,14111,20698,3,1723,4,62,1,241,38,15,10.0,14748^35040^34315^26095,1694^1363^1223^1498,186^304,24107,1218,173,202206030870,199^169^119^147^86,0,17
171,257337310,0,101315,8,4,16,285,3,34,2,21,271,2274,7,23145,20370,5,1357,4,56,1,188,31,19,10.0,21670^28872^32898^33764^33175,1740^2056^1245^1964^1031,190^162^372^168,24107,1218,173,202206030319,65^112^10^44^219,8,17
172,809547996,0,101482,3,4,32,184,2,13,5,20,153,2499,7,26273,15815,8,1096,4,68,1,246,37,14,10.0,26152^30966^19937^31941^32230,1005^1582^1311^1220,317^212^121^162^306,24107,1218,173,202206030720,168^112,9,17
173,945529584,0,100583,2,2,26,372,5,24,6,33,295,2130,6,32810,12903,3,1324,4,37,1,142,46,19,10.0,28290^21493,1036^1964^1899^1542^1060,309^240^162^350^312,24107,1218,173,202206030339,98^78^98^57^206,9,17
174,681461664,0,101148,6,2,32,393,3,12,3,19,112,1944,4,20641,14017,5,1533,5,40,1,105,41,14,0.0,19117^10196^35062^30157^35991,1082^1535^1795,111^162,24107,1218,162,202206030286,194^140^76^188^51,7,17
175,203508660,0,100786,3,2,16,422,4,12,7,21,259,1994,4,24557,17568,10,1037,4,56,1,294,40,17,0.0,19379^14658^35034^26452^16402,1511^1331,196^280^174^190^162,24107,1218,173,202206030860,65^98^98^201^78,9,15
176,427236147,0,101480,8,2,34,359,2,33,4,16,168,2283,7,13248,15779,8,1241,4,18,1,358,32,14,10.0,10463^29524^36326^29694^29267,1036^1382^1112^1223^1067,336^162^346,24107,1511^1369^1216,173,202206031780,168^86^86^199^65,9,17
177,360975753,1,100843,8,2,25,317,5,34,3,29,151,2234,3,10887,22802,2,1121,5,39,1,216,18,17,10.0,23266^25445^28290^11125,1653^1227^1036^2017,197^152,24107,1218,173,202206030314,177^98^44^143^142,8,11
178,80872756,0,100696,8,2,17,263,5,22,5,29,331,1980,7,29963,17754,8,1044,4,20,1,187,34,19,10.0,33475^32702^29399^24984^36215,1195^1613^1149^1036^1795,306^240^150,24107,1218,173,202206030418,168^98^112^110^171,5,17
179,224815894,0,100542,7,2,42,353,5,34,4,18,330,2040,7,33611,17985,10,1426,4,48,1,361,14,23,10.0,18465^33386^10312^21275^19042,1725^1403^1189^1633^1767,350^181^162^103^199,24107,1218,173,202206030914,67^173^98^169^220,0,17
180,554360520,0,101093,7,2,39,211,5,34,7,18,235,1472,3,19723,16841,10,1072,4,13,1,337,26,15,0.0,20974^15666^32675^26463,1098^1404^1182^1879^1924,344^199^301^162^240,24107,1411^1466^1345^1955^1067,173,202206030129,157^39^192^199^44,0,17
181,357860346,0,100716,8,2,31,315,5,33,7,25,278,2332,7,12822,18985,8,1005,4,17,1,352,27,18,10.0,24998^24627,1585^1690^1922^1056,111^162,24107,1411^1466^1345^1955^1067,173,202206030750,100^86^94^26^137,9,17
182,320424161,0,101594,8,2,16,148,5,17,2,16,172,2153,7,35967,19975,10,1504,5,15,1,124,49,20,10.0,24495^21172^17926^12566^11144,1036^1023^1694^1189^1647,162^190^246^116^250,24107,1218,173,202206030826,49^216^199^100^137,7,17
183,659722349,0,101121,8,2,28,434,4,25,5,20,347,2028,7,21793,21509,8,1126,5,31,1,352,24,14,10.0,29156^24330^31740^18952^36314,1892^1955^1499^1828^1795,312^301^162^114^152,24107,1218,173,202206031506,98^163^112^104^17,9,17
184,464552684,0,100933,7,2,16,260,4,34,2,18,128,1898,6,34896,12779,8,1140,4,52,1,332,29,18,10.0,25536^11200^24681^28408^32776,1585^1690^1922^1056,257^176,24107,1218,173,202206031074,98^98^44^104^112,9,17
185,834526673,0,100976,3,2,44,423,5,34,7,21,212,2126,6,27847,19677,8,1044,4,62,1,368,37,14,10.0,11923^21493^30157^30758^10544,1477^1973^1060^1923^1005,309^162^312^190,24107,1218,173,202206030321,112^117^169^112^10,5,17
186,339211721,0,101461,5,2,18,203,3,20,6,31,230,2276,7,12279,15003,10,1141,4,20,1,238,18,23,10.0,27741^28511^34078^23554^34493,1740^2056^1245^1964^1031,190^257,24107,1218,173,202206031024,98^210^88^86^195,9,17
187,915656832,0,100180,6,2,32,126,4,27,7,29,338,2111,7,32102,22423,8,1181,5,13,1,264,43,14,10.0,24429^21001^24896^27947^24271,2035^1296^1535^1060^1291,190^332^306^162^271,24368,1218,173,202206030378,30^98^219^220^65,8,12
188,398766233,0,100107,5,4,26,304,5,13,8,35,270,2291,6,16919,17750,3,1879,3,66,1,170,31,17,10.0,29476,1036,293,24107,1511^1369^1216,173,202206030980,98^114^112^151^86,9,15
189,405043641,0,101180,3,4,19,165,2,21,7,14,317,2551,4,19347,14037,8,1523,4,46,1,332,41,15,10.0,22130^24608^11811^19352^29226,1231^1411^1672^1513^1039,332^212^325^312^114,24107,1218,173,202206030411,78^199^39^112^44,3,17
190,531833670,0,101057,3,4,13,119,3,28,8,32,241,1117,6,35136,17350,10,1815,5,36,1,105,32,23,10.0,17778^19790^24949^17771^24998,1041^1232^1618^1964^1036,190^350^344^162^132,24107,1218,173,202206030442,98^173^211^199^37,9,17
191,277995782,0,101553,6,2,41,137,5,13,2,16,128,2155,4,29259,12570,8,1901,5,45,1,118,42,14,10.0,17932^22979^31573^33981,1858^1082^1036^1392^2001,190^336^312^321^162,24107,1218,173,202206031206,150^88^108^105^37,0,17
192,384489502,0,101158,5,2,32,327,3,22,4,23,151,1788,7,22324,12602,3,1636,3,14,1,175,31,24,0.0,10807^24608^20119^14384^30824,1968^1023^1899,162^174^372^309^114,24107,1218,173,202206030873,81^131^142^199^0,5,17
193,315928343,0,101558,6,2,43,335,2,13,5,14,135,1314,4,18338,10476,10,1917,3,54,1,312,22,14,10.0,24495^21172^17926^12566^11144,1858^1082^1036^1392^2001,190^336^312^321^162,24107,1218,173,202206030246,173^16^116^96^199,2,17
194,156765314,0,101004,3,2,24,260,5,13,6,35,217,2378,4,32554,18479,8,1299,3,53,1,168,38,19,10.0,28290^32667^32879^31705^25770,1197^1403^1611^1460^1518,336^168,24107,1218,173,202206031279,195^112^153^116^119,9,17
195,726126618,0,100789,3,2,14,378,4,34,2,18,139,1360,7,18368,19329,8,1979,5,48,1,295,30,17,10.0,34365^13246^11811^28700^29612,1036^1518^1982^1005^1973,190^174^152^162^132,24107,1218,173,202206031201,199^21^168^112^208,5,16
196,84312549,0,100614,6,2,14,158,3,22,3,30,160,1982,7,22604,11158,10,1116,4,56,1,292,36,21,0.0,32143^31372^24649^21771,1438^1068^1112^1690^1404,293,24107,1218,173,202206030549,171^98^44^112^178,7,17
197,757448771,0,100171,5,2,31,269,5,19,3,15,297,2426,7,19441,15546,8,1420,4,37,1,327,36,15,10.0,11623^13391^22937^15355^12298,1650^1549^1511^1172,162^317^350,24107,1411^1466^1345^1955^1067,173,202206030324,154^0^0,3,17
198,838318416,0,100276,5,2,23,200,4,26,7,16,217,1478,7,22080,14434,10,1682,4,15,1,347,52,14,10.0,22983^33167^15603,1837,350^181^162^103^199,24107,1218,196^257^301^240^176,202206030970,219^112^199^112^168,7,17
199,72919841,0,100299,5,2,27,315,3,25,2,18,206,1789,7,23804,10102,8,1325,4,30,1,137,33,29,10.0,35176^18047^33264^29073^35465,1837^1005^1112^2066^1491,198^321^114^312^106,24107,1218,173,202206030492,169^37^150^112^25,9,17
200,94950868,0,100809,6,2,27,309,2,19,7,27,154,1029,7,26871,15848,8,1226,4,15,1,354,52,15,10.0,36353^23923^28290^36061^30157,1023^1830^1036^2035^2066,190^332^306^162^271,10684,1218,196^257^301^240^176,202206030896,168^216^98^57^112,7,17
201,710646747,0,100930,7,2,13,116,2,26,3,30,196,1939,7,14589,14734,8,1073,4,47,1,151,52,14,10.0,26873^13479^35730^27593^25802,1142^1626^1037^1382^1077,198^321^114^312^106,24107,1597,173,202206030566,173^142,7,17
202,102732657,0,100660,6,2,40,276,2,33,5,22,219,2435,7,32170,10717,10,1040,3,22,1,329,18,24,0.0,31706^34419^21670^36140^29374,1561^1161^1487^1236^1982,152,24107,1218,173,202206030781,65^199^168^65^21,9,17
203,431250576,0,100412,6,4,27,124,5,32,7,29,109,2199,7,11668,13242,10,1222,4,26,1,370,48,14,10.0,35176^18047^33264^29073^35465,1236^1244^1611^1535,190^367^152^168^309,24107,1218,173,202206030079,78^94^128^98^142,7,17
204,925427743,0,101530,7,2,21,206,5,16,5,35,313,1686,4,25299,22708,6,1636,4,63,1,180,46,16,10.0,17929,2035^1690^1036^1502^1669,190^312^186^179^150,24107,1411^1466^1345^1955^1067,173,202206030239,168^86^86^199^65,0,17
205,816289756,0,100439,9,4,34,280,5,14,2,14,147,2492,7,32792,10386,10,1126,4,15,1,285,29,26,10.0,23988^32794^20558^30988^20072,1477^1973^1060^1923^1005,162^196,24107,1218,196^257^301^240^176,202206030495,219^112^199^112^168,9,17
206,16464113,0,100170,8,4,24,434,3,25,8,32,243,2042,7,27123,20889,3,1229,4,58,1,194,16,16,0.0,31706^11939^19171,1342^1106^2035,190,24107,1218,173,202206031784,78^0^0^44^7,4,17
207,285442706,0,100255,6,4,27,229,5,34,2,20,261,2208,4,29939,21892,10,1327,3,14,1,117,47,18,10.0,35176^18047^33264^29073^35465,1373^1482^1888,186^162^301,24107,1218,173,202206030682,168^86^114^59^78,0,17
208,207944882,0,100536,7,2,22,171,2,33,7,18,151,2299,4,20297,16426,8,1695,4,22,1,331,40,15,10.0,20974^15666^32675^26463,1236^1061^1518^1535^1637,190^208^199^162^152,24107,1218,173,202206030268,171^98^44^112^178,0,17
209,817447854,0,100747,6,2,29,208,2,33,7,23,210,2109,7,27031,16228,8,1099,4,15,1,346,45,18,10.0,33475^32702^29399^24984^36215,1944,190^208^199^162^152,24107,1218,173,202206031062,8^168^44^44^85,8,17
210,975276647,0,100107,3,2,15,242,2,20,6,33,135,2386,6,30186,20304,3,1700,5,60,1,361,22,17,0.0,31706,1126^1037^1730^1719^1382,305^327^344^317^301,24107,1218,173,202206030728,98^78^199^112^167,6,17
211,12342124,0,101205,7,2,36,398,3,34,7,20,306,1772,4,23209,23557,10,1502,5,57,1,257,15,27,10.0,24760,1195^1613^1149^1036^1795,212^190^301^132^306,24107,1218,173,202206030541,65^112^10^44^219,6,17
212,419166886,0,101506,3,2,22,362,4,12,6,34,118,2578,6,36234,14846,10,1191,5,58,1,101,23,18,0.0,22141^31996^10445^35730^29996,1082^1209^1944^1524^1173,309^343^162^199^152,24107,1218,173,202206030286,168^195^173^131,3,17
